ID	NAME	TYPE	MASS	VOLUME	ICONPATH
166549741	Sign l	object	18.67	15.8	resources_generated/elements/screens/screen-sign-h_001_l/icons/env_screen-sign-h_001_l_icon.png
166567902	Painted Black Chromium	worldMaterial	71.9	10	resources_generated/iconsLib/materialslib/env_chromium-painted-hc-black_icon.png
166656023	Sign xs	object	18.67	15.8	resources_generated/elements/screens/screen-sign-h_001_xs/icons/env_screen-sign-h_001_xs_icon.png
166885552	Painted Ice Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-ice_icon.png
166890822	Painted Red Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-red_icon.png
166896376	Painted Sky Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-sky_icon.png
167520438	Rare Defense Missile L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
167524080	Advanced Defense Missile L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
167524215	Exotic Defense Missile L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
167629832	Polished blue steel	worldMaterial	80.5	10	resources_generated/env/voxel/hc/steel-bright-hc/icons/env_steel-bright-hc_icon_blue.png
167908167	Inconel Product	material	8.5	1	resources_generated/elements/products/product-heavy-metal_001/icons/env_product-heavy-metal_001_icon.png
168625666	Triggers	none	0	0	
170972867	Uncommon Military Vertical Booster m	object	530.6	105.2	resources_generated/elements/engines/engine-atmospheric-vertical-booster_001_m/icons/env_engine-atmospheric-vertical-booster_001_m_icon.png
172437430	Sliding Door M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
173187633	Electronics	object	0	0	
175947629	Advanced Safe Space Engine xs	object	146.2	20.33	resources_generated/elements/engines/engine-space-safe_001_xs/icons/env_engine-space-safe_001_xs_icon.png
175947630	Rare Safe Space Engine xs	object	146.2	20.33	resources_generated/elements/engines/engine-space-safe_001_xs/icons/env_engine-space-safe_001_xs_icon.png
175947631	Exotic Safe Space Engine xs	object	146.2	20.33	resources_generated/elements/engines/engine-space-safe_001_xs/icons/env_engine-space-safe_001_xs_icon.png
177166030	Extra Large Containers	none	0	0	
177821174	Square Light xs	object	70.05	10.8	resources_generated/elements/lights/light-square_001_xs/icons/env_light-square_001_xs_icon.png
180059524	Ammo Container M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
181800971	Basic Injector Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
181801037	Rare Injector Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
181801162	Uncommon Injector Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
181802766	Exotic Injector Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
181802892	Advanced Injector Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
182380925	White pattern marble	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-tile-hc/icons/env_marble-tile-hc_icon_white.png
183227459	Painted Green Steel	worldMaterial	80.5	10	resources_generated/iconsLib/materialslib/env_steel-painted-hc-green_icon.png
183330019	Painted White Gold	worldMaterial	140	10	resources_generated/iconsLib/materialslib/env_gold-painted-hc-white_icon.png
183890525	Dynamic Core Unit s	object	375.97	87.2	resources_generated/elements/core-units/core-unit-dynamic_001_s/icons/env_core-unit-dynamic_001_s_icon.png
183890713	Dynamic Core Unit xs	object	70.89	16.1	resources_generated/elements/core-units/core-unit-dynamic_001_xs/icons/env_core-unit-dynamic_001_xs_icon.png
183963512	Painted Military Fluorine	worldMaterial	16.96	10	resources_generated/iconsLib/materialslib/env_fluorine-painted-hc-military_icon.png
184260640	Exotic Screen l	object	707.03	777.6	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184260641	Exotic Screen m	object	128.24	142.4	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184260651	Exotic Screen s	object	25.67	28.8	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261412	Basic Screen m	object	115.17	139.2	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261415	Basic Screen l	object	644.48	774.4	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261422	Basic Screen s	object	21.07	25.6	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261427	Screen xs	object	18.67	15.8	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
184261477	Uncommon Screen m	object	122.16	143.2	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261478	Uncommon Screen l	object	671.24	778.4	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261487	Uncommon Screen s	object	24.95	29.6	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261490	Screen s	object	18.67	15.8	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
184261538	Advanced Screen l	object	692.49	778.4	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261539	Advanced Screen m	object	125.43	143.2	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261545	Advanced Screen s	object	25.46	29.6	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261558	Screen m	object	18.67	15.8	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
184261602	Rare Screen m	object	128.78	143.2	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261603	Rare Screen l	object	711.36	778.4	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
184261608	Rare Screen s	object	26.13	29.6	resources_generated/elements/functional-parts/functional-part-screen_001/icons/env_functional-part-screen_001_icon.png
185566863	Railgun Agile Antimatter Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
185647349	Shield Generators XS xs	object	400	0	
187402365	Hull Decoration	object	400	0	
191386834	Admin Sign l	object	18.67	15.8	resources_generated/elements/screens/screen-sign-h_001_l/icons/env_screen-sign-h_001_l_icon.png
192704626	Space Fuels	none	0	0	
192725377	Advanced Military Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
192726534	Exotic Military Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
192726599	Rare Military Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
195546805	Explosive Modules	object	0	0	
195848127	Military Copper Panel	worldMaterial	89.6	10	resources_generated/iconsLib/materialslib/env_copper-panel-hc-military_icon.png
195870294	Plant Case B	object	3.52	4	resources_generated/elements/plants/plant-deco-alien_002/icons/env_plant-deco-alien_002_icon.png
195870295	Plant Case A	object	21.42	24	resources_generated/elements/plants/plant-deco_001/icons/env_plant-deco_001_icon.png
195870296	Plant Case D	object	3.52	4	resources_generated/elements/plants/plant-deco-alien_004/icons/env_plant-deco-alien_004_icon.png
195870297	Plant Case C	object	3.52	4	resources_generated/elements/plants/plant-deco-alien_003/icons/env_plant-deco-alien_003_icon.png
195870299	Plant Case E	object	3.52	4	resources_generated/elements/plants/plant-deco-alien_005/icons/env_plant-deco-alien_005_icon.png
196163514	Chemical Containers	none	0	0	
197061275	Firework ring red	object	12.508	1	resources_generated/elements/fireworks/firework-ring-red_001/icons/env_firework-ring-red_001_icon.png
198782496	Pure Iron	material	7.85	1	resources_generated/env/voxel/ingots/iron-ingot/icons/env_iron-ingot_icon.png
199327203	Plant Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
199547336	Deprecated Material Refinery Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
200670527	Uncommon Optimised Container l	object	11874	3746	resources_generated/elements/containers/container_001_xl/icons/env_container_001_xl_icon.png
201196316	Sliding Door s	object	749.15	102.04	resources_generated/elements/doors/door-sliding_001/icons/env_door-sliding_001_icon.png
202324704	Yellow Duralumin Panel	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-panel-hc-yellow_icon.png
202913712	Painted Red Carbon	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-painted-hc-red_icon.png
202927340	Painted Sky Carbon	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-painted-hc-sky_icon.png
204220369	Rare Mechanical Sensor xl	object	37230.59	6107.49	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204220376	Rare Mechanical Sensor xs	object	103.45	20.06	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204444775	Basic Mechanical Sensor xs	object	35.96	7.49	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204444776	Basic Mechanical Sensor xl	object	29135	6100.8	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204457140	Uncommon Mechanical Sensor xs	object	67.89	14.18	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204457147	Uncommon Mechanical Sensor xl	object	29633.47	6107.49	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204462048	Exotic Mechanical Sensor xl	object	32703.81	6106.69	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204462057	Exotic Mechanical Sensor xs	object	102.37	19.26	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204469317	Advanced Mechanical Sensor xs	object	100.99	20.86	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
204469322	Advanced Mechanical Sensor xl	object	31184.27	6107.49	resources_generated/elements/functional-parts/functional-part-mechanical-sensor_001/icons/env_functional-part-mechanical-sensor_001_icon.png
205412164	Basic Pure Material	none	0	0	
205515546	Uncommon Military Vertical Booster S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
206298096	Uncommon Military Hover Engine m	object	302	116.6	resources_generated/elements/engines/engine-hover_001_m/icons/env_engine-hover_001_m_icon.png
206489025	Antenna m	object	902.74	159	resources_generated/elements/antennas/antenna_001_m/icons/env_antenna_001_m_icon.png
207882632	Black Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-black_icon.png
208047596	Painted Ice Carbon	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-painted-hc-ice_icon.png
208717855	Landing Gears	none	0	0	
209107055	Glossy Steel	worldMaterial	80.5	10	resources_generated/iconsLib/materialslib/env_steel-glossy-hc_icon.png
212292561	Al-Li Painted Orange	worldMaterial	25	10	resources_generated/iconsLib/materialslib/env_al-li-painted-hc-orange_icon.png
212518938	Painted Black Vanadium	worldMaterial	60	10	resources_generated/iconsLib/materialslib/env_vanadium-painted-hc-black_icon.png
212684797	Brick product Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
212874547	Laser Agile Thermic Ammo m	object	3.64	50	resources_generated/elements/ammos/ammo-laser-thermic_001/icons/env_ammo-laser-thermic_001_icon.png
215186585	Painted Purple Copper	worldMaterial	89.6	10	resources_generated/iconsLib/materialslib/env_copper-painted-hc-purple_icon.png
215493545	Sand	worldMaterial	1.6	1	resources_generated/iconsLib/materialslib/invalid.png
215630904	Exotic Agile Cannon M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
215631964	Rare Agile Cannon M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
215632029	Advanced Agile Cannon M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
218761693	Small depracated decorative gun  s	object	434.687	32	resources_generated/elements/cannons/cannon_001_s/icons/env_cannon_001_s_icon.png
219250299	Ice	worldMaterial	0.9	1	resources_generated/env/voxel/worlds/ice_001/icons/env_ice_001_icon.png
220352571	Polished gray wood	worldMaterial	15	10	resources_generated/env/voxel/hc/wood-bright-hc/icons/env_wood-bright-hc_icon_gray.png
220854647	Laser Heavy Electromagnetic Ammo m	object	7.67	50	resources_generated/elements/ammos/ammo-laser-electromagnetic_001/icons/env_ammo-laser-electromagnetic_001_icon.png
223273254	Advanced Safe Atmospheric Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
223276708	Exotic Safe Atmospheric Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
223276773	Rare Safe Atmospheric Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
223332884	Gray pattern marble	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-tile-hc/icons/env_marble-tile-hc_icon_gray.png
223437800	Rare Defense Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-defense_001_s/icons/env_cannon-railgun-defense_001_s_icon.png
223437801	Advanced Defense Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-defense_001_s/icons/env_cannon-railgun-defense_001_s_icon.png
223437807	Exotic Defense Railgun s	object	599	111	resources_generated/elements/cannons/cannon-railgun-defense_001_s/icons/env_cannon-railgun-defense_001_s_icon.png
225243445	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/soil-gravel-crack-umber_002/icons/env_soil-gravel-crack-umber_002_icon.png
225243446	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/soil-gravel-crack-umber_001/icons/env_soil-gravel-crack-umber_001_icon.png
230429858	Uncommon Freight Atmospheric Engine m	object	2100	619.2	resources_generated/elements/engines/engine-atmospheric-freight_001_m/icons/env_engine-atmospheric-freight_001_m_icon.png
